Schema,Table,FullTableName,Position,Field,DataType,Key,Nullable,Description,TableDescription,SapReference,SourceFile
co,SettlementDocumentItem,co.SettlementDocumentItem,15,ModifiedBy,nvarchar(64),,yes,Last changing user name,Amount settled to one receiver,,07_controlling.md
co,SettlementDocumentItem,co.SettlementDocumentItem,16,RowVersion,rowversion,,no,Optimistic concurrency token,Amount settled to one receiver,,07_controlling.md
co,SettlementDocumentItem,co.SettlementDocumentItem,17,IsActive,bit,,no,Soft-delete / active flag (master + config only),Amount settled to one receiver,,07_controlling.md
co,ControllingPosting,co.ControllingPosting,1,Id,bigint,PK,no,Surrogate key,CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,2,TenantId,int,"FK,IX",no,Owning tenant — every query is filtered by it,CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,3,ControllingAreaId,bigint,"AK,FK",no,Controlling area,CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,4,ControllingDocumentNumber,nvarchar(30),AK,no,"CO document number - the FI number plus a `-CO###` suffix, so it needs more room than the FI number itself",CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,5,LineItemNumber,int,AK,no,Line number,CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,6,FiscalYear,smallint,IX,no,Fiscal year,CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,7,FiscalPeriod,tinyint,IX,no,Period,CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,8,PostingDate,date,IX,no,Posting date,CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,9,PlanVersion,nvarchar(3),,no,Version (`000` = actual),CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,10,IsPlan,bit,,no,Plan record,CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,11,ValueType,nvarchar(2),,no,"`04` actual, `01` plan, `11` statistical actual, `21` commitment",CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,12,ObjectType,nvarchar(20),IX,no,"`CostCenter`, `InternalOrder`, `ProfitCenter`, `Asset`, `Project`",CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,13,ObjectId,bigint,IX,no,Account assignment object,CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,14,PartnerObjectType,nvarchar(20),,yes,Partner object type (sender/receiver),CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,15,PartnerObjectId,bigint,,yes,Partner object,CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,16,CostElementId,bigint,"FK,IX",no,Cost element,CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,17,ActivityTypeId,bigint,FK,yes,Activity type,CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,18,CompanyCodeId,bigint,FK,no,Company code,CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,19,ProfitCenterId,bigint,FK,yes,Profit centre,CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,20,FunctionalAreaId,bigint,FK,yes,Functional area,CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,21,SegmentId,bigint,FK,yes,Segment,CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,22,DebitCreditIndicator,nvarchar(1),,no,"`S` debit, `H` credit",CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,23,CurrencyCode,nvarchar(5),FK,no,Transaction currency,CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,24,AmountInTransactionCurrency,"decimal(19,4)",,no,Amount in transaction currency,CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,25,AmountInControllingAreaCurrency,"decimal(19,4)",,no,Amount in controlling area currency,CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,26,AmountInCompanyCodeCurrency,"decimal(19,4)",,no,Amount in company code currency,CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,27,FixedAmount,"decimal(19,4)",,yes,Fixed cost portion,CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,28,Quantity,"decimal(23,6)",,yes,Quantity,CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,29,UnitOfMeasure,nvarchar(3),FK,yes,Unit of measure,CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,30,TransactionType,nvarchar(20),,no,"`Primary`, `Distribution`, `Assessment`, `ActivityAllocation`, `Settlement`, `Reposting`, `Surcharge`",CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,31,ReferenceDocumentNumber,nvarchar(20),,yes,Source document,CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,32,JournalEntryHeaderId,bigint,FK,yes,Related FI document,CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,33,AllocationRunId,bigint,FK,yes,Allocation run that produced the line,CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,34,SettlementDocumentId,bigint,FK,yes,Settlement document,CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,35,LineItemText,nvarchar(255),,yes,Item text,CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,36,IsReversed,bit,,no,Reversed,CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,37,CreatedAt,datetime2(3),,no,Creation timestamp (UTC),CO line item — actual and plan,COEP,07_controlling.md
co,ControllingPosting,co.ControllingPosting,38,CreatedBy,nvarchar(64),,no,Creating user or job,CO line item — actual and plan,COEP,07_controlling.md
co,ControllingTotal,co.ControllingTotal,1,Id,bigint,PK,no,Surrogate key,"Period totals per object, cost element and version",COSP` / `COSS,07_controlling.md
co,ControllingTotal,co.ControllingTotal,2,TenantId,int,"FK,IX",no,Owning tenant — every query is filtered by it,"Period totals per object, cost element and version",COSP` / `COSS,07_controlling.md
co,ControllingTotal,co.ControllingTotal,3,ControllingAreaId,bigint,"AK,FK",no,Controlling area,"Period totals per object, cost element and version",COSP` / `COSS,07_controlling.md
co,ControllingTotal,co.ControllingTotal,4,ObjectType,nvarchar(20),AK,no,Object type,"Period totals per object, cost element and version",COSP` / `COSS,07_controlling.md
co,ControllingTotal,co.ControllingTotal,5,ObjectId,bigint,AK,no,Object,"Period totals per object, cost element and version",COSP` / `COSS,07_controlling.md
co,ControllingTotal,co.ControllingTotal,6,CostElementId,bigint,"AK,FK",no,Cost element,"Period totals per object, cost element and version",COSP` / `COSS,07_controlling.md
co,ControllingTotal,co.ControllingTotal,7,FiscalYear,smallint,AK,no,Fiscal year,"Period totals per object, cost element and version",COSP` / `COSS,07_controlling.md
co,ControllingTotal,co.ControllingTotal,8,FiscalPeriod,tinyint,AK,no,Period,"Period totals per object, cost element and version",COSP` / `COSS,07_controlling.md
co,ControllingTotal,co.ControllingTotal,9,PlanVersion,nvarchar(3),AK,no,Version,"Period totals per object, cost element and version",COSP` / `COSS,07_controlling.md
co,ControllingTotal,co.ControllingTotal,10,ValueType,nvarchar(2),AK,no,Actual / plan / commitment,"Period totals per object, cost element and version",COSP` / `COSS,07_controlling.md
co,ControllingTotal,co.ControllingTotal,11,CurrencyCode,nvarchar(5),FK,no,Currency,"Period totals per object, cost element and version",COSP` / `COSS,07_controlling.md
co,ControllingTotal,co.ControllingTotal,12,TotalAmount,"decimal(19,4)",,no,Total amount,"Period totals per object, cost element and version",COSP` / `COSS,07_controlling.md
co,ControllingTotal,co.ControllingTotal,13,FixedAmount,"decimal(19,4)",,no,Fixed portion,"Period totals per object, cost element and version",COSP` / `COSS,07_controlling.md
co,ControllingTotal,co.ControllingTotal,14,TotalQuantity,"decimal(23,6)",,yes,Total quantity,"Period totals per object, cost element and version",COSP` / `COSS,07_controlling.md
co,ControllingTotal,co.ControllingTotal,15,LastUpdatedAt,datetime2(3),,no,Last update (UTC),"Period totals per object, cost element and version",COSP` / `COSS,07_controlling.md
co,ControllingTotal,co.ControllingTotal,16,RowVersion,rowversion,,no,Concurrency token,"Period totals per object, cost element and version",COSP` / `COSS,07_controlling.md
co,AllocationCycle,co.AllocationCycle,1,Id,bigint,PK,no,Surrogate key,Distribution or assessment cycle,T811C,07_controlling.md
co,AllocationCycle,co.AllocationCycle,2,TenantId,int,"FK,IX",no,Owning tenant — every query is filtered by it,Distribution or assessment cycle,T811C,07_controlling.md
co,AllocationCycle,co.AllocationCycle,3,ControllingAreaId,bigint,"AK,FK",no,Controlling area,Distribution or assessment cycle,T811C,07_controlling.md
co,AllocationCycle,co.AllocationCycle,4,CycleCode,nvarchar(6),AK,no,Cycle key,Distribution or assessment cycle,T811C,07_controlling.md
co,AllocationCycle,co.AllocationCycle,5,StartDate,date,AK,no,Cycle start date,Distribution or assessment cycle,T811C,07_controlling.md
co,AllocationCycle,co.AllocationCycle,6,Name,nvarchar(60),,no,Description,Distribution or assessment cycle,T811C,07_controlling.md
co,AllocationCycle,co.AllocationCycle,7,AllocationType,nvarchar(20),,no,"`Distribution`, `Assessment`, `PeriodicReposting`, `IndirectActivityAllocation`",Distribution or assessment cycle,T811C,07_controlling.md
co,AllocationCycle,co.AllocationCycle,8,IsPlan,bit,,no,Plan allocation,Distribution or assessment cycle,T811C,07_controlling.md
co,AllocationCycle,co.AllocationCycle,9,PlanVersion,nvarchar(3),,yes,Plan version,Distribution or assessment cycle,T811C,07_controlling.md
co,AllocationCycle,co.AllocationCycle,10,EndDate,date,,no,Cycle end date,Distribution or assessment cycle,T811C,07_controlling.md
co,AllocationCycle,co.AllocationCycle,11,IterationAllowed,bit,,no,Iterative processing allowed,Distribution or assessment cycle,T811C,07_controlling.md
co,AllocationCycle,co.AllocationCycle,12,CumulativeProcessing,bit,,no,Cumulative allocation,Distribution or assessment cycle,T811C,07_controlling.md
co,AllocationCycle,co.AllocationCycle,13,Status,nvarchar(20),,no,"`Draft`, `Active`, `Blocked`",Distribution or assessment cycle,T811C,07_controlling.md
co,AllocationCycle,co.AllocationCycle,14,CreatedAt,datetime2(3),,no,Creation timestamp (UTC),Distribution or assessment cycle,T811C,07_controlling.md
co,AllocationCycle,co.AllocationCycle,15,CreatedBy,nvarchar(64),,no,Creating user name,Distribution or assessment cycle,T811C,07_controlling.md
co,AllocationCycle,co.AllocationCycle,16,ModifiedAt,datetime2(3),,yes,Last change timestamp (UTC),Distribution or assessment cycle,T811C,07_controlling.md
co,AllocationCycle,co.AllocationCycle,17,ModifiedBy,nvarchar(64),,yes,Last changing user name,Distribution or assessment cycle,T811C,07_controlling.md
co,AllocationCycle,co.AllocationCycle,18,RowVersion,rowversion,,no,Optimistic concurrency token,Distribution or assessment cycle,T811C,07_controlling.md
co,AllocationCycle,co.AllocationCycle,19,IsActive,bit,,no,Soft-delete / active flag (master + config only),Distribution or assessment cycle,T811C,07_controlling.md
co,AllocationCycleSegment,co.AllocationCycleSegment,1,Id,bigint,PK,no,Surrogate key,"Segment of an allocation cycle: senders, receivers and the tracing factor",T811S,07_controlling.md
co,AllocationCycleSegment,co.AllocationCycleSegment,2,TenantId,int,"FK,IX",no,Owning tenant — every query is filtered by it,"Segment of an allocation cycle: senders, receivers and the tracing factor",T811S,07_controlling.md
co,AllocationCycleSegment,co.AllocationCycleSegment,3,AllocationCycleId,bigint,"AK,FK",no,Owning cycle,"Segment of an allocation cycle: senders, receivers and the tracing factor",T811S,07_controlling.md
co,AllocationCycleSegment,co.AllocationCycleSegment,4,SegmentCode,nvarchar(6),AK,no,Segment key,"Segment of an allocation cycle: senders, receivers and the tracing factor",T811S,07_controlling.md
co,AllocationCycleSegment,co.AllocationCycleSegment,5,Name,nvarchar(60),,no,Description,"Segment of an allocation cycle: senders, receivers and the tracing factor",T811S,07_controlling.md
co,AllocationCycleSegment,co.AllocationCycleSegment,6,SegmentOrder,int,,no,Processing order,"Segment of an allocation cycle: senders, receivers and the tracing factor",T811S,07_controlling.md
co,AllocationCycleSegment,co.AllocationCycleSegment,7,SenderObjectType,nvarchar(20),,no,Sender object type,"Segment of an allocation cycle: senders, receivers and the tracing factor",T811S,07_controlling.md
co,AllocationCycleSegment,co.AllocationCycleSegment,8,SenderSelection,nvarchar(max),,no,"Sender selection (JSON: groups, intervals)","Segment of an allocation cycle: senders, receivers and the tracing factor",T811S,07_controlling.md
co,AllocationCycleSegment,co.AllocationCycleSegment,9,SenderCostElementSelection,nvarchar(max),,yes,Cost elements allocated,"Segment of an allocation cycle: senders, receivers and the tracing factor",T811S,07_controlling.md
co,AllocationCycleSegment,co.AllocationCycleSegment,10,SenderRule,nvarchar(20),,no,"`PostedAmounts`, `FixedAmounts`, `FixedRates`","Segment of an allocation cycle: senders, receivers and the tracing factor",T811S,07_controlling.md
co,AllocationCycleSegment,co.AllocationCycleSegment,11,SenderPercent,"decimal(9,4)",,yes,Percentage of the sender to allocate,"Segment of an allocation cycle: senders, receivers and the tracing factor",T811S,07_controlling.md
co,AllocationCycleSegment,co.AllocationCycleSegment,12,ReceiverObjectType,nvarchar(20),,no,Receiver object type,"Segment of an allocation cycle: senders, receivers and the tracing factor",T811S,07_controlling.md
co,AllocationCycleSegment,co.AllocationCycleSegment,13,ReceiverSelection,nvarchar(max),,no,Receiver selection (JSON),"Segment of an allocation cycle: senders, receivers and the tracing factor",T811S,07_controlling.md
co,AllocationCycleSegment,co.AllocationCycleSegment,14,ReceiverRule,nvarchar(20),,no,"`VariablePortions`, `FixedPercentages`, `FixedPortions`, `FixedAmounts`","Segment of an allocation cycle: senders, receivers and the tracing factor",T811S,07_controlling.md
co,AllocationCycleSegment,co.AllocationCycleSegment,15,TracingFactorType,nvarchar(20),,yes,"`StatisticalKeyFigure`, `PostedCosts`, `ActivityQuantity`, `Percentage`","Segment of an allocation cycle: senders, receivers and the tracing factor",T811S,07_controlling.md
